gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BBS9,2798.3318101117648,0.5270586984840537,0.23128221741789376,2.278855263358766,0.02267567051993704,0.06153830116551432
BMPER,1404.995024068535,0.1797132722595836,0.3299274373641083,0.5447054470381978,0.5859561179420711,0.6964303540066955
NPSR1,102.17626791133314,-1.1730813655641772,0.36677008895898877,-3.1984106689118477,0.001381873387189399,0.00848588689273626
DPY19L1,941.2153579047715,0.43355790939564953,0.17007598475435032,2.54920122921446,0.010796998032785464,0.036033144921959144
HERPUD2,820.9598101813289,0.24330504406238634,0.24825036752162874,0.9800792904815677,0.32704698088931394,0.45307025281316327
SEPT7-AS1,229.96954797969937,0.25844219531977713,0.25305646666059445,1.0212827150013366,0.307120513284559,0.43186381733038026
SEPT7,6618.426452686378,0.5495166571342542,0.2247011304088757,2.4455446936752403,0.014463352109895833,0.04460490505805497
EEPD1,1160.652242621484,0.7496960869424729,0.27018688756459924,2.774731570802922,0.005524728654238612,0.02240576606685727
KIAA0895,301.1907892561909,0.36907565472339454,0.13007734237351232,2.8373554378410297,0.004548894091555074,0.019635754477730808
ANLN,1178.3509603915502,0.8744711013488792,0.6514624581052478,1.3423200223881557,0.179492254092387,0.28751665316322933
AOAH,1577.0836017176218,0.23053105541808622,0.40163422015386346,0.5739826036978902,0.5659795733853185,0.6796638467750019
ELMO1,11210.060232122358,1.0012563438791204,0.3362633186897916,2.9775960927894003,0.0029051855920682952,0.014331852849214897
ELMO1-AS1,408.1332126052533,-1.2186139008759667,0.4791813355935077,-2.5431163744443586,0.0109868629623231,0.036532013442835874
EPDR1,426.23116357390285,-0.44186359352031873,0.1762819553487145,-2.5065730218741926,0.012190787416218554,0.03943885942385949
SFRP4,51.641292226407195,-1.3724497641484594,0.3341293063688812,-4.107540817246556,3.998941243036196e-05,0.0005369264893479212
STARD3NL,392.7063312205715,-0.1703434215373984,0.11890415825657927,-1.4326111385425233,0.1519689967981874,0.25370233675397513
TRGC2,55.37701293326719,-2.583538972841058,0.4907874147909191,-5.264069319996061,1.4090128284294338e-07,4.565271068768349e-06
TRG-AS1,43.9675907742743,-0.4012205648788683,0.45243303811210916,-0.8868065129661223,0.3751830805127264,0.5019781759420597
AMPH,1931.135168286501,0.3001424502733607,0.381536509489936,0.7866677049454888,0.43147641401642167,0.557407141777373
VPS41,1684.8838135933079,0.46233285200865243,0.15801611670280571,2.9258588405776416,0.003435067628589886,0.016105982784648528
POU6F2,2221.125932809743,0.14641405954441758,0.24603888752477224,0.5950850331725548,0.5517866325766335,0.6675492911997821
POU6F2-AS2,45.94924621668363,-1.6002302336643084,0.3429112542821434,-4.66660167516012,3.0622214793270205e-06,6.400616667881769e-05
RALA,731.4515169757577,0.08131793640111934,0.09613593047104313,0.8458641426018435,0.3976285378754286,0.5246855189359972
LINC00265,160.2897889673964,0.04306946833513374,0.1333545491831383,0.3229696219510715,0.7467182483923485,0.8247233824670623
CDK13,3694.610991792702,0.5100760907251457,0.1676801824082683,3.0419581097735846,0.0023504460223651292,0.012351614536295227
MPLKIP,273.2763737868902,0.19906644226315465,0.14988154021499064,1.3281585042268247,0.1841257495474723,0.29305810643526986
SUGCT,852.6263973798518,0.18601225216726908,0.22530869216686344,0.8255884421427848,0.4090375937061853,0.535444526662144
INHBA,45.588028688821495,-1.431421844020118,0.31955425988732344,-4.479432834113509,7.4841634992938545e-06,0.00013746926711774018
INHBA-AS1,134.21335109609916,-0.10321108940030929,0.3643505599337308,-0.2832741341719954,0.7769667035098482,0.8483734772853718
GLI3,1429.8337034728713,0.23949499087170942,0.5716632513383267,0.4189441779072298,0.6752569293930029,0.7690957503961539
MRPL32,181.00877486391744,-0.5151186003789373,0.1695881931738499,-3.0374673539382187,0.0023857524533825846,0.012479718471362316
HECW1,3581.9835278483765,0.20559748953025694,0.46472630741256715,0.44240553257023807,0.6581957761969848,0.7562093716998856
STK17A,482.36122859022686,0.3731380624527994,0.36696810535215124,1.0168133333950844,0.3092422379884011,0.4343917073606481
COA1,1375.4108340634468,0.4106733961887806,0.17257576028698274,2.379670212698796,0.017328138190265654,0.05085309654620947
BLVRA,163.2038530638471,0.16182129850475516,0.1227622303099268,1.318168447218818,0.18744726545273838,0.29700183034077016
URGCP,504.9038787492708,0.2470327989040975,0.13455211596345887,1.8359636868972444,0.06636302742966263,0.1355293192159202
