,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
IMP4,181.73676049035618,-0.8895473263625371,0.21812494144787392,-4.078155026462736,4.539449523297644e-05,0.002451641507470526
PTPN18,499.1065314040131,-0.10424144989273638,0.17693262527187417,-0.5891590074615084,0.5557546129433009,0.731604571872791
AMER3,104.63675899551826,-0.9257113570633388,0.4670243202645667,-1.9821480742992752,0.04746267031303393,0.1893807408196568
ARHGEF4,4415.640036566537,-0.03703414689866639,0.25652468344556645,-0.14436874612311876,0.8852092952164439,0.9370309091724032
FAM168B,1015.0028351570488,0.04463114902804659,0.09696822145953282,0.46026572784643927,0.645325497871361,0.7930528985931418
PLEKHB2,764.7238606381784,-0.3311397161190587,0.15748841105427877,-2.102629100784632,0.03549820405068365,0.16187103701088007
MZT2A,384.82164079713976,-0.1692740454486954,0.11081384903235132,-1.527553161692606,0.12662351849092915,0.3125424295084769
CCDC74A,34.1931643376459,-0.17774938872207963,0.23287548001640182,-0.7632808259141771,0.4452959346145198,0.6422740562592852
AJ239322.1,22.443305690155622,0.11119289033696562,0.42400924958967356,0.2622416620499914,0.7931351353022844,0.885038774833495
ANKRD30BL,2348.10150808982,-0.10199989024885568,0.30851365181604706,-0.3306171044569323,0.7409337246605994,0.8536396347001126
GPR39,219.82657995500372,-0.09218717381895987,0.20731032842415678,-0.4446820113580882,0.6565495709433022,0.8008031328526531
LYPD1,150.31147403937842,0.0818851541482561,0.22633969027771172,0.3617799160535458,0.7175165016484245,0.8392867177031919
NCKAP5,12079.80863580762,0.26857579411001387,0.285212092697576,0.9416704304848587,0.34636139848900527,0.5572737752034085
MGAT5,4342.607678383178,0.3997940515305453,0.1892643536118121,2.1123578946648194,0.034655763575741946,0.16005345309358296
TMEM163,1755.586575950068,-0.017620610564988804,0.2926036204902752,-0.060220070194156844,0.9519803610189805,0.9744670258407866
CCNT2-AS1,486.6289442516516,0.11143180392865035,0.2359282086763381,0.4723123383754414,0.6367038647786882,0.7879658926143264
ACMSD,49.61764296973512,-1.127526391798045,0.3824602439770094,-2.948087832799226,0.003197462035965859,0.03750410495021867
CCNT2,1332.2695898461625,0.167888020068205,0.11530834449981314,1.4559919388008997,0.1453948480657167,0.33757753040825184
MAP3K19,275.29880110560526,-1.5961829987361418,0.38890593199556733,-4.104290697099304,4.0555724930811574e-05,0.0023110376482227035
RAB3GAP1,2763.4848610391177,0.17723358977081374,0.09456916611957332,1.874116025795548,0.060914434939103666,0.21464094124495367
ZRANB3,1623.883962221612,-0.04752267856745715,0.12155651628533275,-0.3909513041317007,0.695833230563409,0.8257350314974814
R3HDM1,7420.798069830586,0.03658705974801353,0.20642978540077425,0.17723730941724994,0.8593219908677845,0.9220034466879402
UBXN4,1804.1271051188985,0.057406262695127795,0.07688576850481728,0.7466435442019547,0.45527875646219684,0.6502570279291333
MCM6,102.65651653525146,0.039091229323669076,0.1422387709824109,0.27482822758995196,0.7834482103580965,0.8784962346392229
DARS,1520.4768860393394,0.16241616954756427,0.1717101230567308,0.9458741666261812,0.34421277117755666,0.5556613267712084
DARS-AS1,37.51117795820846,0.1304412331807156,0.13609074991432005,0.9584871364353473,0.3378171749349178,0.5500074004508436
THSD7B,561.6716987560585,0.18035737487592926,0.2792996637143841,0.6457486288288745,0.5184421619221251,0.7020237488690092
