,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MLYCD,96.40363730410135,-0.7158316707652257,0.22721842870454428,-3.150412027961134,0.0016304034941557204,0.004878738923797787
OSGIN1,57.13444573434602,0.16213089222474045,0.2580066513573345,0.6283981105595301,0.5297431745306452,0.5994646297559649
NECAB2,175.97299491576396,1.6031363056744559,0.31827441752047236,5.036962499731343,4.729773982281718e-07,1.0356845479507652e-05
SLC38A8,20.458998712231594,1.1309159129226976,0.24798635142866418,4.560395789556254,5.105729564602115e-06,6.409395465572507e-05
MBTPS1,1110.0763205086585,-0.1185350091296242,0.0984997950381323,-1.2034036119946812,0.22882017081991202,0.2949980540168706
HSDL1,231.37631237554106,0.16399119595611283,0.07307071060182486,2.244280842562619,0.02481433736579394,0.04481691028606208
DNAAF1,129.9215469952183,0.9106163531500308,0.24522887752558645,3.713332468583435,0.00020454788812738708,0.0010071778605013405
TAF1C,418.29095211861375,0.1856126975579724,0.13963246421246636,1.3292947210008557,0.18375075522481066,0.24517039372454918
WFDC1,140.54001931884667,0.47534334563697167,0.2368909641501634,2.006591291239184,0.04479319937148849,0.07381723416861259
ATP2C2,217.50555565836135,0.9550745008164034,0.2467013213620122,3.8713797540424064,0.00010822103969284654,0.0006285229079727255
COTL1,747.3398802271896,-0.7143744967406942,0.2587408577439791,-2.760965171753272,0.005763082184194815,0.013501918344777559
