,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
B9D1,294.38881833197246,-0.025923166413062932,0.17277214757469164,-0.1500425084538352,0.8807310779535928,0.9224096687626847
MAPK7,59.871908538437054,0.5371516512205871,0.23209465032518764,2.314364637306307,0.020647728945342288,0.05759399282229414
RNF112,254.12627504893507,1.101739802022057,0.3092294856181197,3.5628549451543603,0.0003668434043040065,0.0030762986291403187
AC004448.2,34.35701337631843,-0.18355531592860697,0.1875154624525857,-0.978880960150259,0.32763880084711805,0.45358021781523533
SLC47A1,323.2010472643295,0.9521430060294416,0.3631730518396979,2.6217336369156348,0.008748377551330358,0.031242047046127708
ALDH3A2,617.2799284515913,-0.5132582052485057,0.22310906176904108,-2.3004812138909103,0.021420972397823167,0.05907910718103897
ULK2,1384.536174895721,-0.43101803839068703,0.19656086860164787,-2.1927967731165876,0.028322024545630917,0.07229858611524902
AKAP10,1971.8264699932033,-0.5842648027163603,0.26753452847537973,-2.1838855943042437,0.02897065583179553,0.07352308493074547
SPECC1,2386.459555962576,-0.6732028283435673,0.20369638430291306,-3.3049326361260296,0.0009499923023313582,0.006446408149997224
CCDC144NL,170.74385358790371,-0.5938260443008696,0.2798119563040919,-2.1222325598392797,0.03381821359440831,0.08196329932442495
CCDC144NL-AS1,402.1462721387032,1.1818907842424313,0.3612888504231918,3.271318178953035,0.0010704739811887238,0.007052362496006184
USP22,1910.9799894470268,0.42324491794433955,0.23060206189572344,1.8353908653935964,0.06644779620883776,0.13563184350962032
LINC01563,171.2617428315016,-0.2940674681876479,0.28203700143222143,-1.0426556327514975,0.29710781325186797,0.4210239366563087
DHRS7B,810.3071699508271,-0.2249638492419267,0.12664622299326364,-1.7763170817489962,0.0756806692980566,0.14948171498636342
TMEM11,145.37501949663707,0.7400835884984418,0.1895969648375774,3.903456941583698,9.482842723775153e-05,0.0010756635233849653
NATD1,41.317424749343196,0.041025678525274625,0.2026318160599862,0.2024641506106305,0.8395538816923362,0.8935075649716819
MAP2K3,210.1426288966461,-0.2586110825255701,0.23167267996307508,-1.1162778561839426,0.26430321719243344,0.38522229258197926
KCNJ12,66.64829752664899,0.5970065323059157,0.38862909023325704,1.536185909159784,0.1244927909096506,0.21896481933065706
C17orf51,519.9014293356059,-0.3876097521127274,0.2827142478992424,-1.3710301302213432,0.17036556368011513,0.276535961501176
MTRNR2L1,85.9274302333097,5.4045880544900875,1.1338360667417762,4.766639740100054,1.8732382235277741e-06,4.296870055046118e-05
WSB1,4499.555667452006,-0.2542459330280778,0.19903062374827354,-1.2774211738874843,0.20145359333043833,0.3140714465601857
KSR1,765.7155056160829,-0.7711280869522874,0.24636668968125908,-3.1300014135431495,0.0017480546196679016,0.01007219051157373
LGALS9,147.94464724624245,-0.46705879002298123,0.4553900834595516,-1.02562354119524,0.3050690666305381,0.42974120191657833
NLK,3674.712581610454,-0.4196392360429873,0.20060739806397762,-2.0918432724457956,0.03645253800722568,0.08645158694356618
TMEM97,57.72855246027487,0.33491612145633076,0.17501350725149772,1.913658703925349,0.05566377888580321,0.11879645172413973
IFT20,456.3527111755903,0.3050123079141026,0.12867236455040998,2.3704570051217786,0.017766110122999324,0.051875464579441644
TNFAIP1,189.2185666653698,0.0013027216684068845,0.10937928303801513,0.01191013171986252,0.9904973144454087,0.993861915374894
POLDIP2,296.6994311580806,0.6356239514254112,0.19230187697629178,3.3053445001151758,0.0009485972507204261,0.006440922157296746
TMEM199,76.63636071732714,9.555645700252233,1.5768006629818356,6.060148200459193,1.3599618651070128e-09,8.133920675850787e-08
SARM1,505.7966602240324,0.5282159073946999,0.16854497820880707,3.133975945223972,0.0017245499266099321,0.009980462070272754
SLC46A1,110.24738295596885,0.2767270971103636,0.2432802187590116,1.137482934378992,0.2553364547349295,0.3752703485695539
KIAA0100,458.0445816647319,-0.3101496965349285,0.1363010182339903,-2.2754760056340095,0.022877390466372986,0.06193927228026237
SDF2,251.88841860207867,0.31240413011618695,0.15407343348514863,2.0276313901078864,0.04259788281002547,0.09705971927960472
SUPT6H,794.8532499321623,0.15368953555647635,0.1332155271235856,1.1536908562760615,0.24862693396825586,0.3681459071362184
RAB34,227.95723416084252,0.20941562637630606,0.47943436141127327,0.43679728286446917,0.6622583697129569,0.7592497143148782
RPL23A,767.1617235301053,1.5329463880680858,0.3575430571774131,4.287445546194558,1.807395444984148e-05,0.0002803447784757792
TRAF4,233.63319885403692,0.3755530531866949,0.24253427105448785,1.5484535507244788,0.12151313672928661,0.21490483150289522
FAM222B,1735.3146763405496,-0.2805086482660157,0.13139696465397802,-2.1348183270801555,0.0327758526709162,0.0799701056035855
ERAL1,160.8651042660227,0.7943428079120824,0.1855178164103082,4.281760228113299,1.854207165771181e-05,0.0002863039529421037
FLOT2,717.1299013309916,-0.465145339626995,0.1909441507600887,-2.4360282196411753,0.014849526005607065,0.04545939919736816
DHRS13,96.02774132864738,-0.038866125139750726,0.32599049721212797,-0.1192247181194973,0.9050973240893005,0.9386242508324523
PHF12,592.4329225553394,-0.33910924146427773,0.13392902468959236,-2.532007100404353,0.011341169466394392,0.0374776454010485
PIPOX,206.66147331543877,0.542472728873671,0.25317807622748945,2.1426528590344454,0.03214098331756181,0.07890599104989596
SEZ6,374.28737518621614,0.9051406935293214,0.37719198387954966,2.399681679922349,0.016409334553628783,0.04881212165021274
MYO18A,710.4427555989305,-0.7605253578864122,0.2968719138774636,-2.561796257359413,0.01041323866392263,0.035215237481686014
NUFIP2,1714.7247549371762,-0.6597649649843528,0.21314638682961612,-3.0953607743384,0.001965736347252787,0.010917235506295558
TAOK1,3245.952687816912,-0.4792031243790155,0.1344620140641829,-3.5638550241429297,0.00036544784673571553,0.003066372251392897
ABHD15-AS1,574.9900883021234,0.6624665222957922,0.29466893485325907,2.2481722500734294,0.024565208436603484,0.06517044749332632
GIT1,856.0951649819846,0.4862490411730787,0.2465147379723508,1.9724948097327009,0.04855314823198885,0.10694845038956119
CORO6,631.6228272292086,1.428548037436611,0.47659544419881045,2.997401789767626,0.0027229157728264853,0.013703575415817298
SSH2,7937.783329339737,-0.6927780394851039,0.20148745438076793,-3.43831848793872,0.0005853388102755807,0.004464967783035939
EFCAB5,285.67767617185746,0.3309552488309144,0.2843550956266521,1.1638801411367938,0.2444725885363409,0.36355658547981073
NSRP1,1145.273723194575,-0.4809997545627693,0.20678973679331566,-2.3260330131544382,0.020016789582192017,0.056498247350360235
SLC6A4,27.61239764283744,1.5901481403645488,0.3702221062231873,4.295119371953259,1.7459936200487363e-05,0.000273501208404604
BLMH,339.61709037831076,-0.19632462309467438,0.15737404720487885,-1.2475031721023693,0.21221305785661093,0.327076115367542
CPD,1132.4337859256923,-0.41014321992662744,0.1557619118228352,-2.6331419223534414,0.008459898872195355,0.03045984484481482
GOSR1,971.0418277454654,-0.28213016457408335,0.1206170517271877,-2.3390570448712915,0.019332481382631553,0.055114897682136905
CRLF3,1709.838225994413,0.7251741392128839,0.2912894124247726,2.489531401695436,0.012791161843946956,0.04078856059248474
ATAD5,308.31939807535963,0.16197730595546864,0.1815949121683413,0.8919705074408316,0.3724087405791685,0.4992353534447425
TEFM,470.82192364785203,-0.10440676045350734,0.15120488141129965,-0.6904986100912014,0.4898806836993769,0.6114109697218919
ADAP2,521.8003929052728,0.02194476152982879,0.3604434371904236,0.060882677462193016,0.9514526452336273,0.9701532643262784
RNF135,140.67632201481914,0.014771205241394405,0.38647582403942,0.03822025679900682,0.9695120701046406,0.9807386634125729
NF1,5951.48377772597,-0.37943709851798346,0.13181999521776924,-2.878448735270745,0.003996362280253022,0.017858396926329803
OMG,693.8441300537473,0.3771126917988772,0.2461299262363658,1.5321691984611607,0.1254806872628468,0.22022644203255057
RAB11FIP4,1486.2304335197944,0.1672032856504679,0.34293308077757634,0.48756826046453833,0.6258556817908845,0.729827864343731
COPRS,394.6392309002546,1.3009081253777113,0.35765021343094566,3.637375504121956,0.0002754302469682358,0.0024684689749958173
UTP6,471.1485204571878,0.020577347445538956,0.09909002982821172,0.20766314715227205,0.8354919946570848,0.8907565653113322
SUZ12,1321.5587741774757,0.2740034920003888,0.114798160992916,2.386828235143045,0.016994429231045823,0.05007682587340335
LRRC37B,937.0728748386063,-0.05239461637604472,0.1024252942956093,-0.5115398177410044,0.6089731143952172,0.7162002809585093
RHOT1,2252.0361148001216,-0.33228097501241266,0.14642322423740334,-2.2693187965432915,0.023248946296011954,0.06271063151108405
